Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
10/1/2015,BB-1056,BAB,"1,575.00","R1:- DISCUSSED LPR # 7 PTW SAFETY CRITICAL EQUIP SP2R # 8 MAINTAIN          HOLE STABILITY ALL THE TIME. R-2: RAN 36 JT'S 13 3/8"", L-80, 68 PPF, TSH-BLUE CSG.         F/C @ 1473', F/S @ 1559.5'. R-3: STATIC LOSSES 120 BPH, DYNAMIC LOSSES 350 BPH. R-4: PUMPED SPACER 80 BBLS @ 80 PCF, LEAD SLURRY 188 BBLS @ 86 PCF         TAIL SLURRY 150 BBLS @ 118 PCF, DROP TOP PLUG & CHASE SAME          W/ 10 BBLS SPACER + 210.6 BBLS MUD, BUMPED PLUG W/ 1500 PSI         FOR 5 MIN, BLED OFF PRESSURE, CHECK NO BACK FLOW.          MINOR RETURN DURING CEMENT JOB (560 BBLS LOSSES), NO CEMENT          RETURNED AT SURFACE.",MIOCENE CLASTICS,,0,,,,,,0.785
10/1/2015,BB-1031,BAB,"7,099.00",R-1:- PUMPED 25 BBLS HVP EVERY  CONNECTION (ADD 8%  SODIUM SILCATE  FOR CORROSION)        - WASH UP & REAM DOWN PRIOR CONNECTION        - USED REDUCED PARAMETERS 700-850 GPM IN ORDER TO HAVE PARTIAL RETURN.        - PERFORMED KICK DRILL WHILE DRLG & DEGASSER DRILL,SHILAIF F'MTN,28/12/2014 3:00:00 PM,25.5,800,70,75,25,20,0.994
13/01/2015,BB-1056,BAB,"2,014.00","R1:- DISCUSSED LPR # 1 ROAD SAFETY RULES SP2R # 3 MONITOR          TORQUE AND DRAG ALL THE TIME. R-2: INCREASED AIR RATE F/ 300 CFPM TO 550 CFPM ( NO RETURN)         FLOW RATE 550- 600 GPM, 80- 100 RPM, WOB= 10- 25 KLBS.",DAMMAM F'MTN,,42.3,600,90,110,25,10,0.994
13/01/2015,BB-948,BAB,"15,490.00",R-1:- SCRAPED F/ 9647' TO 9800' R-2:- MONITOR WELL EVERY 3000' ,HABSHAN 1,6/12/2014 8:00,0,351.1,,,,,
14/01/2015,BB-948,BAB,"15,490.00","R-1:- L/D 9 5/8"" CSG SCRAPER.",HABSHAN 1,6/12/2014 8:00,0,,,,,,
25/01/2015,BB-296,BAB,"10,913.00","R-1  DISCUSSED LPR # 05, SP2R #05 R-2: WASH & REAM EVERY 03 CONNECTION NOTES:- ** SCR@ 10295' WITH 76 PCF NDF MUD:-      MP # 1:  20 SPM - 580 PSI, 30 SPM - 820 PSI     MP # 2:  20 SPM - 580 PSI, 30 SPM - 820 PSI ** LPR'S: WEEKLY = 01 ; MONTHLY = 14 ",THAMAMA SUBZONE B IV,17/02/1992,54.6,257.5,50,60,15,10,0.518
19/01/2015,BB-1052,BAB,"5,175.00","[R-1] : 15-20 KLBS, 750-800 GPM, 70-90 RPM,1000-1200 PSI. [R-2] : 15-20 KLBS, 750-800 GPM, 70-90 RPM,1000-1200 PSI. [R-3] : DRILL W/ CONTROLED PARAMETERS 10-15 KLBS, 600 GPM, 90 RPM , 800-900 PSI ",SIMSIMA F'MTN,,79,702.3,70,90,30,15,1.203
20/01/2015,BB-1031,BAB,"8,717.00","R-1:- 7"" LINER DETAILS AS BELOW:-\t\t\t        - FS + FC + 1JT 7"" CSG L-80 + XO + 6 JTS 7""CSG ALLOY + XO + LC + 38 JTS 7""CSG L-80.\t\t\t        - TOTAL TURBO-BLADE USED = 78 PC's.\t\t\t        - TOTAL STOP COLLAR USED  = 156 PC's.\t\t\t R-2:- INSTALL WIPER PLUG SYSTEM\t\t\t        - CIRCULATE LINER CAPACITY @ 6 BPM - 140 PSI\t\t\t R-3:- CIRC @ 6 BPM - 470 PSI, ROT @ 20 RPM - 1.2 KFT*LB, PUW 230 KIPS, SOW 230 KIPS\t\t R-4:- OBSERVED NO LOSSES AND SHAKER CLEAN R-5:- 7"" LINER SHOE @ 8714', FLOAT COLLAR @ 8708', LANDING COLLAR @ 8484', TOL 6919'.",THAMAMA ZONE B LOWER,28/12/2014 3:00:00 PM,0,,,,,,0.752
21/01/2015,BB-1031,BAB,"8,717.00","R-1 : MEANWHILE PRESS TEST CMT LINES TO 4000 PSI, OK R-2 : * W/CMT UNIT, PUMPED 40 BBLS WT SPACER 90 PCF FOLLOWED BY 20 BBL UNWT SPACER 63 PCF, 40 BBL WT SPACER 90 PCF FOLLOWED BY 80 BBL CMT SLURRY WT 125 PCF FLEXIBLE EXPANDABLE CMT.       : * RELEASED DP WIPER PLUG & DISPLACED W/60 BBL FRESH WATER FOLLOWED BY 10 BBL UNWT  SPACER & 77 BBL WBM. RELEASED DART PLUG AND CONTINUED DISPL WITH 62 BBL 80 PCF WBM, BUMPED PLUG @ 3000 PSI HOLDING 5 MIN OK. BLED PRESS OFF, NO BACK FLOW.    NOTE: ** SLOWED DOWN DISPL RATE TO 2 BPM 10 BBL BEFORE LATCHING, LATCHED & SHEARED WIPER PLUG W/1400 PSI. ** SLOWED DOWN 12 BBL BEFORE BUMPING PLUG. R-3 : HAD +/- 30 BBL CMT RETURN TO SURFACE (120 PCF). R-4 : P/U IN WAY IN 12 X 4 3/4"" DC. R-5 : FILLED UP STING EA 20 STAND.",THAMAMA ZONE B LOWER,28/12/2014 3:00:00 PM,0,,,,,,0.451
22/01/2015,BB-1017,BAB,"1,560.00","R-1: DISCUSSED LPR # 6 & SP2R # 6. R-2: TOTAL RAN 35 (32 + 3 COATED) JTS, 13-3/8"" L-80, TSHBLUE.         F/S @ 1550' & F/C @ 1464'. R-3: PUMPED 80 BBL WT. SPACER.         PUMPED 166 BBL 85 PCF LEAD SLURRY, FOLLOWED BY 150 BBL         118 PCF TAIL SLURRY.         DROPPED TOP PLUG, CLEAR INDICATION, DISPLACED W/219 BBL MUD.         BUMPED PLUG W/1500 PSI-5MIN-OK. NO BACK FLOW.         FOUND 30 BBL CONTANIMATED SPACER & 50 BBL NEAT CMT AT SURFACE.         OBSVD 80 BBL LOSSES WHILE DISPLACEMENT. R-4: ALLIGNED CHH SIDE WING VALVE AS PER EBGCP ADVISED / MARK.        BUT GOT VERY LOW TORQUE VALUE. OFFICE DECIDED TO ROTATE        MORE TILL MAX TORQUE LIMIT OF CONN. @ 25000 FT-LB. *LPR: DAILY / MONTHLY / YEARLY              0       /       4          /       4 ",DAMMAM F'MTN,17/01/2015 6:00:00 PM,0,,,,,,0.942
22/01/2015,BB-1052,BAB,"7,350.00","[R-1] : 15-20 KLBS, 800 GPM, 70-90 RPM, 1200-1300 PSI.  LOSSES 20-25 BPH, AIR 300 SCFM [R-2] : HAD 250 BPH LOSSES WHEN STOPPED AIR    [R-3] : SPOTTED 250 BBLS 76PCF MUD LOADED WITH 10% KCl ",FIQA F'MTN,,42.9,802.6,70,90,20,15,1.203
22/01/2015,BB-1023,BAB,"1,553.00","R-1:- DISCUSSED LPR # 8 SUSPENDED LOAD.           DISCUSSED SP2R W/CREW. R-2:- WASH UP / REAM DOWN, AND PUMPED 30 BBLS HI-VIS           SWEEPS EVERY TWO CONNECTIONS. NO LOSSES. ** LPR VIOLATION : DAY = 0, MONTH - 04, YEAR - 04.",DAMMAM ,21/01/2015,30.3,852.8,80,85,35,30,0.942
24/01/2015,BB-1046,BAB,"9,333.00","R-1- DISCUSSED OPERATION, HAZARDS, SP2R #1, LPR #5. R-2- PRESS. TEST HYDRIL 300/ 3500 PSI, PIPE RAMS & BLIND RAMS 300/5000 PSI, CHOKE & KILL LINE MANIFOLDS VALVES & FOSV 300/5000 PSI OK. R-3- FILL STRING EVERY 10 STDs WHILE RIH.",THAMAMA SUBZONE B IV L,29/12/2014 9:00:00 AM,0,,,,,,0.442
25/01/2015,BB-1046,BAB,"9,333.00","R-1- DISCUSSED OPERATION, HAZARDS, SP2R # 3,4 & 5, LPR # 2,6 & 9. R-2- FILLED STRING W/ MUD EVERY 10 STDs WHILE RIH. R-3- APPROACHED & ENTERED TOL SLOWLY & CAREFULLY. R-4- WOB 15-20, RPM 60-70, GPM 250, PRESS RAISED F/ 1100-1550 PSI           POSSIBLE NOZZLE PLUGGED. R-5- WOB 15, RPM 60-70, GPM 250, 1260 PSI.    NEXT LOC. BB 1053:  85% FILLED W/ GATCH TO TOP OF CELLAR, W.O CONDUCTOR DRIVING CO. TO SET COND. PIPE, MOVING DISTANCE 1.7 KM, MAST UP.  WATER WELL RIG IS MOVING TO THE LOCATION TO DRILL WATER WELLS.",THAMAMA SUBZONE B IV L,29/12/2014 9:00:00 AM,0,250,60,70,15,10,0.442
25/01/2015,BB-1056,BAB,"7,015.00","R-1:- DISCUSSED LPR # 4 ISOLATION SP2R # 7 USE RE-ENFORCEMENT           MATERIALS FOR THE HIGH DIFFERENTIALS PRESSURE ZONES.            NOTE: PERFORMED CEMENT TOP JOB, PUMPED 18 BBLS CMT 118 PCF.             HAD CEMENT TO SURFACE.",SHILAIF F'MTN,,0,,,,,,0.907
2/1/2015,BB-341,BAB,"10,711.00",R-1: LPR # 05 & DISCUSSED SP2R 04 R-2: HAD GOOD RESPONSE FROM CREW NOTE:             *GREEN HATS ON LOCATION 07,THAMAMA SUBZONE B IV,25/01/1993,56.5,241.6,50,60,15,10,0.518
3/1/2015,BB-1046,BAB,"1,645.00","R-1: DISCUSSED OPERATION, HAZARDS, SP2R #1,2,3, LPR # 5,6. R-2: TESTED THE FS SEALS TO 5000 PSI FOR 15 MIN OK. TEST CAVITY TO 5000 PSI FOR 15 MIN OK. R-3: BOP WAS TESTED OFFLINE ON STUMP 300/5000 PSI. R-4: CUT 96', SLIP 48'. ",DAMMAM F'MTN,29/12/2014 9:00:00 AM,0,,,,,,0.994
8/1/2015,BB-1031,BAB,"6,355.00",R-1:- PUMPED 25 BBLS HVP EVERY  CONNECTION (ADD 8% SODIUM SILCATE  FOR CORROSION)        - WASH UP & REAM DOWN PRIOR CONNECTION        - USED REDUCED PARAMETERS 700-850 GPM IN ORDER TO HAVE PARTIAL RETURN.,HALUL F'MTN,28/12/2014 3:00:00 PM,41.4,800,70,75,25,20,0.994
11/1/2015,BB-948,BAB,"15,490.00","R-1:- BACK REAMED THE LAST STAND.  **DISCUSSED SPPR 5 : (MAINTAIN GOOD HOLE CLEANING PRACTICES) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 06 / 144 HRS.",HABSHAN 1,6/12/2014 8:00,19.7,255.8,100,130,10,8,0.314
11/1/2015,BB-1052,BAB,630,"R-1 USING CONTROLLED PARAMETERS WOB: 8-10 KLBS,        RPM: 50-60, GPM: 600-650. R-2 DRILLING W/ CONTROLLED PARAMETERS ROP: 30-40 FT/HR,        RPM:60-70, GPM:500, WOB:10-20 KLBS. R-3 MEANWHILE CONDUCTED WEEKLY SAFETY MEETING. R-4 GOOD RESPONSE FROM RIG PERSONAL AT SAME TIME         TESTED FIRE EQUIPMENTS. ",MIOCENE CLASTICS,,25,601.9,60,70,20,10,0.785
13/01/2015,BB-1052,BAB,"1,425.00","[R-1] DRILLING W/ CONTROLLED PARAMETERS ROP: 20-30 FT/HR,           RPM:60-70, GPM: 600, WOB:10-20 KLBS. [R-2] RPM: 50-60, GPM:700, WOB: 20-25 KLBS, PRESSURE 900 PSI,           TORQUE 2-4 KLBS.FT. CONTROLED ROP 28 FPH LOSSES - +/30 BPH. ",MIOCENE CLASTICS,,18.4,652.1,50,60,25,20,0.785
15/01/2015,BB-1031,BAB,"7,215.00","R-1:- 6 3/4"" SPERY DRILL LOBE 6/7 - 5.0 STG, rev 0.29 R-2:- TOP JOB No. 2 - CMT STAGE III - PUMPED DOWN ANNULUS & GET RETURN AFTER 50 BBL 118 SLURRY WT R-3:- FILL UP STRING EA. 15 STAND IN WAY IN        - HELD KICK DRILL WHILE TRIPPING - GOOD RESPONSE R-4:- DRILLED PLUG/FLOAT COLLAR @ 7109' IN 30 MIN.        - DRILLED SOFT TO MED. CMT INSIDE SHOE TRACK,        - DRILLLED F.SHOE IN 5 MIN.",SHILAIF F'MTN,28/12/2014 3:00:00 PM,6,400,40,50,10,8,0.752
15/01/2015,BB-1056,BAB,"2,035.00","R1:- DISCUSSED LPR # 3 GAS TESTS SP2R # 5 MAINTAIN          GOOD HOLE CLEANING PRACTICES. R-2: DETECTED SMALL LAYER OF CEMENT @ 1614'. WASH DOWN          W/ 500 GPM, NO RESISTANCE TO BTM, DYN. LOSSES 650 BPH. R-3: DYNAMIC LOSSES 650 GPM. R-4: PUMPED 20 BBLS F/ WATER, 300 BBLS 118 PCF CMT SLURRY,          DROPPED FOAM BALL & CHASED W/ 17 BBLS STRING CAP.",DAMMAM F'MTN,,42,600,80,100,20,10,0.994
17/01/2015,BB-1052,BAB,"2,314.00",[R-1] GOOD RESPONSE FROM DRILL CREW [R-2] DRILL FIRST 200 FT IN DAMMAM W/ CONTROL PARAMETERS  ,DAMMAM,,50.7,601.9,60,70,15,10,1.203
19/01/2015,BB-1031,BAB,"8,717.00","R-1:- REPEAT TAKING PRESSURE POINTS AT 8497 & 8490 FT        - HOLE FREE R-2:- OBSERVED STATIC LOSESS - 4 BPH R-3:- MONITOR WELL ON TRIP TANK,OK, FLOW CHECK EVERY 3000'.        - FLOW CHECK BEFORE POH 8 1/2"" RSS BHA.        - DROP HOLLOW RABBIT  2 3/4""AT  SHOE @ 7198' , REACH TO TOP OF JAR        - L/D 1 X 6 1/2"" D. JAR & 8 1/2"" R. REAMER ",THAMAMA ZONE B LOWER,28/12/2014 3:00:00 PM,0,,,,,,0.752
24/01/2015,BB-296,BAB,"9,684.00","R-1  DISCUSSED LPR # 01, SP2R #05 R-2  TOTAL P/U 180 JTS 3½"" DP + 15 JTS 3½"" HWDP R-3: DRILL OUT L/C IN 2½ HRS, F/C IN 20 MIN, F/SHOE IN 10 MIN R-4: DEEP RESISTIVITY DROPPED TO 4.8 - 4.4. STOP DRILLING AS PER          INSTRUCTIONS.  ** CUTTING BOXES:  FULL = 12 ; EMPTY = 10",THAMAMA SUBZONE B IV,17/02/1992,43.1,248.3,35,40,15,10,0.518
26/01/2015,BB-296,BAB,"11,894.00","R-1  DISCUSSED LPR # 04, SP2R #05 R-2: WASH & REAM EVERY 03 CONNECTION         2% LUBRICANT NOTES:- ** LPR'S: WEEKLY = 01 ; MONTHLY = 14 ** CUTTING BOXES:  FULL = 16 ; EMPTY = 0",THAMAMA SUBZONE B IV,17/02/1992,45.6,257.5,50,60,10,8,0.518
4/1/2015,BB-1046,BAB,"2,150.00","R-1: DISCUSSED OPERATION, HAZARDS, SP2R # 2,3,4 LPR #5,6 R-2: 1630'-1730' ( WOB 5-10, RPM 70,GPM 620)         1730'-1830' (WOB 5-10, RPM 70, GPM 650)         1830'-1930' (WOB 5-10, RPM 80, GPM 700)         1930'-2150'.(WOB 5-10, RPM 80, GPM 850) WASH UP,REAM DOWN & PUMP 30 BBL HVP EACH DRILLED STD. SCR @ 1691' MW 66 PCF MP #1:   30/40 SPM ; 150/190 PSI MP#2 :   30/40 SPM ; 140/180 PSI",DAMMAM F'MTN,29/12/2014 9:00:00 AM,43.9,850,70,80,15,10,0.994
5/1/2015,BB-1056,BAB,"1,575.00","R-1: DISCUSSED LPR # 2 PERMIT TO WORK & SP2R # 3 MONITOR          TORQUE AND DRAG ALL THE TIME.  R-2: WASH UP AND REAM DOWN EVERY CONNECTION         NO DAYNAMIC OR STATIC LOSSES R-3: CONDITION MUD TO 72 PCF IN OUT & SHALE SHAKERS CLEAN R-4: ENTERED DAMMAM WITH CONTROLLED PARAMETERS         RPM = 60, GPM = 650 - 700, WOB = 20 - 25.",MIOCENE CLASTICS,,44.7,902.9,,,,,
5/1/2015,BB-341,BAB,"12,600.00",R-1: LPR # 9 & DISCUSSED SP2R 08,THAMAMA SUBZONE B IV,25/01/1993,0,,,,,,0.518
6/1/2015,BB-948,BAB,"15,149.00","DISCUSSED SPPR 5 : (MAINTAIN GOOD HOLE CLEANING PRACTICES)    ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 0 / 130.5 HRS.",HABSHAN 1,6/12/2014 8:00,0,230.7,130,110,,,0.314
9/1/2015,BB-1031,BAB,"6,717.00","R-1:- PUMPED 25 BBLS HVP EVERY  CONNECTION (ADD 8% SODIUM SILCATE  FOR CORROSION)        - WASH UP & REAM DOWN PRIOR CONNECTION        - USED REDUCED PARAMETERS 700-850 GPM IN ORDER TO HAVE PARTIAL RETURN. R-2:- PERFORMED WIPER TRIP - ACROSS LAFAN, HALUL & FIQA FORMATION - 9 STANDS",TUWAYIL F'MTN,28/12/2014 3:00:00 PM,30.2,800,70,75,20,15,0.994
9/1/2015,BB-948,BAB,"15,372.00","R-1:- RACKED BACK ONE STD AFTER EACH BTMS UP R-2:- HAD OVERPULL 30 KLBS. M/U TDS, CIRC WITHOUT ROTATION          & WORKED ON STUCK STRING .  **DISCUSSED SPPR 3 : (MONITOR TORQUE & DRAG ALL THE TIME) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 00 / 138 HRS.",HABSHAN 1,6/12/2014 8:00,0,250.8,,,,,0.314
10/1/2015,BB-948,BAB,"15,372.00","**DISCUSSED SPPR 4 : (MINIMIZE STATIONARY TIME ACROSS DEPLETED ZONE) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 00 / 138 HRS.",HABSHAN 1,6/12/2014 8:00,0,250.8,,,,,0.314
10/1/2015,BB-948,BAB,"15,372.00","**DISCUSSED SPPR 4 : (MINIMIZE STATIONARY TIME ACROSS DEPLETED ZONE) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 00 / 138 HRS.",HABSHAN 1,6/12/2014 8:00,0,250.8,,,,,0.314
12/1/2015,BB-1046,BAB,"6,482.00","R-1: DISCUSSED OPERATION, HAZARDS, LPR #5  SP2R #1,4,5 R-2: WASHED UP & REAMED DOWN EACH STD  TWICE FROM 6334' TO 6482'.        DYNAMIC  LOSSES 40 BPH.  SCR @ 6434' MW 71 PCF. MP #1 30/40 SPM ; 160/210 PSI. MP #2 30/40 SPM ; 150/200 PSI. ",HALUL F'MTN,29/12/2014 9:00:00 AM,59.6,744.7,80,90,25,20,1.167
12/1/2015,BB-1046,BAB,"6,482.00","R-1: DISCUSSED OPERATION, HAZARDS, LPR #5  SP2R #1,4,5 R-2: WASHED UP & REAMED DOWN EACH STD  TWICE FROM 6334' TO 6482'.        DYNAMIC  LOSSES 40 BPH.  SCR @ 6434' MW 71 PCF. MP #1 30/40 SPM ; 160/210 PSI. MP #2 30/40 SPM ; 150/200 PSI. ",HALUL F'MTN,29/12/2014 9:00:00 AM,59.6,0,,,,,0.994
10/1/2015,BB-282,BAB,"8,970.00","[R-1] : -  RECOVERED 164 x 3½"" TBG + 3 x 5' PUP JTs + 1 TRAVEL JT +               19.15 FT CUT PIECE.            - TOTAL 254 JTs 3½"" TBG [R-2] :   PICKED UP 79 x 5"" DP + 6 x 6½"" DC & DRIFTED SAME. [R-3] :   NO INDICATION OF DV (0 WEIGHT, 0 TORQUE) [R-4] :   PERFORMED KICK DRILL WHILE TRIPPING.  ",,14/08/1991,0,288.8,,,,,0
12/1/2015,BB-948,BAB,"15,490.00",R-1:- DECISION WAS MADE TO KEEP 15490' AS THE FINAL TD. ,HABSHAN 1,6/12/2014 8:00,0,,,,,,0.314
18/01/2015,BB-1046,BAB,"7,538.00","R-1: DISCUSSED OPERATION, HAZARDS, LPR #6, SP2R #4,5,6,9.  SCR @ 7370' W/ MW 81 PCF.  MP #1: 30/40 SPM, 230/300 PSI. MP #2: 30/40 SPM, 230/300 PSI.",MAUDDUD F'MTN,29/12/2014 9:00:00 AM,14.4,601.9,120,130,35,30,0.907
20/01/2015,BB-1052,BAB,"5,950.00","[R-1] : 15-20 KLBS, 650-750 GPM, 70-90 RPM,800-900 PSI.  LOSSES 25-30 BPH, AIR 400-300 CFM [R-2] : 15-20 KLBS, 650-750 GPM, 70-90 RPM,800-900 PSI.  LOSSES 15-25 BPH, REDUCE AIR GRADUALLY F/300 T/ 200 CFM MEAN WHILE OBSERVE LOSSES = +- 150 BPH [R-3] : BEFOR DRILL FIQA FM ADD 3-5 % KCL TO MUD SYSTEM     ",FIQA F'MTN,,33.7,752.4,60,70,40,30,1.203
21/01/2015,BB-1052,BAB,"6,900.00","[R-1] : 15-20 KLBS, 800 GPM, 70-90 RPM, 1200-1300 PSI.  LOSSES 25-30 BPH, AIR 300 CFM [R-2] : ADD 3 % KCL TO MUD SYSTEM     ",FIQA F'MTN,,42.2,802.6,70,90,30,15,1.203
26/01/2015,BB-1017,BAB,"5,840.00","R-1: DISCUSSED LPR # 1, SP²R # 1.  R-2: OBSERVED DYNAMIC LOSSES @ 10-15 BPH IN SIMSIMA. DRILLED WITH CONTROLLED PARAMETERS F/ 4800' T/ 4960'. SWEPT 20 BBL HI-VIS AT EACH CONNECTION. WASH UP AND REAM DOWN EVERY STD. AT 5672'(TOP OF FIQA) ADD 5% KCL POLYMER AND INC MW GRADUALLY TO 70 PCF. R-3: CONDUCT H2S DRILL WITH DRILLING CREW.  ** WAITING FOR BAB LOC TEAM TO SHOW / PREPARE RIG MOVE ROUTE FROM BB-1017 TO HB-003. EXPEDITE THE MATTER.  ** SCR @ 5797': PUMP   SPM   PRESSURE   SPM   PRESSURE     1          30           200            40         210     2          30           200            40         210 ** LPRs: DAILY / MONTHLY / YEARLY                   0       /       4          /       4",FIQA F'MTN,17/01/2015 6:00:00 PM,61.1,752.4,70,75,25,20,1.037
27/01/2015,BB-1017,BAB,"7,215.00","R-1: DISCUSSED LPR # 2, SP²R # 2.  R-2: AT 6200' ADD 8% KCL POLYMER AND INC MW GRADUALLY TO 72 PCF PRIOR TO DRILL HALUL FORMATION. OBSERVED DYNAMIC LOSSES @ 25-30 BPH AS MW INCREASED F/ 70 TO 72 PCF. SWEPT 20 BBL Hi-VIS AT EACH CONNECTION. WASH UP AND REAM DOWN EVERY STD. CONDUCTED KICK DRILL - WHILE DRILLING.  ** WAITING FOR BAB LOC TEAM TO SHOW / PREPARE RIG MOVE ROUTE FROM BB-1017 TO HB-003. EXPEDITE THE MATTER.  ** SCR @ 7193': PUMP   SPM   PRESSURE   SPM   PRESSURE     1          30           210            40         220     2          30           210            40         220 ** LPRs: DAILY / MONTHLY / YEARLY                   0       /       4          /       4",SHILAIF F'MTN,17/01/2015 6:00:00 PM,64,852.8,75,75,25,20,1.037
27/01/2015,BB-1056,BAB,"8,540.00",R-1:- DISCUSSED LPR # 6 FALL-PREVENTION SP2R # 1 PLANNING.,THAMAMA SUBZONE B I,,56.7,550,100,125,30,25,0.907
27/01/2015,BB-1052,BAB,"9,220.00", NOTE:- **DISCUSS W/ BOTH CREWS STUCK PIPE PREVENTION RULES. **DISCUSS W/ BOTH ADCO LPR AND NDC GOLDEN RULES. ** NEW LOCATION BB-927  HANDOVER FROM GEOMATIC & FIELD SERVICE ** NDC ACCEPT TO PREPARE NEW LOCATION(BB-927) ** OBM SECTION CRANE NOT ARRIVED ,THAMAMA GROUP,,54,495.8,120,130,30,25,0.902
2/1/2015,BB-1001,BAB,"17,500.00",R-1: RECIPROCATED STRING ACROSS TOL.       * RECIPROCATED STRING ACROSS PKR DEPTH (9380' T/ 9430'). ,THAMAMA ZONE H,1/12/2014 23:00,0,,,,,,0.278
3/1/2015,BB-1001,BAB,"17,500.00",,THAMAMA ZONE H,1/12/2014 23:00,0,,,,,,0.278
3/1/2015,BB-1056,BAB,200,"R-1: DISCUSSED LPR #9 BANNED TOOLS & SP2R #1 PLANNING.  R-2: 9 5/8"" MUD MOTOR 6/7 LOBES, 5 STAGES, OUT PUT=0.1 REV/GAL",MIOCENE CLASTICS,,35,,,,,,
6/1/2015,BB-1046,BAB,"3,200.00","R-1: DISCUSSED OPERATION, HAZARDS, SP2R # 4,5,6 LPR #1, 2, 8 R-2: POOH BIT INTO SHOE. RIH BACK TO BOTTOM, WASH DOWN LAST 3 STDs, CIRC. R-3: 3155' - 3181' ( WOB 25, RPM 80, GPM 800)       :  3181'-  3200'(WOB:20-25, RPM 80, GPM 650)  SCR @ 3155' MW 66 PCF MP #1: 30/40 SPM , 90/120 PSI. MP #2: 30/40 SPM , 90/120 PSI.",RUS F'MTN,29/12/2014 9:00:00 AM,20.8,800,70,80,25,20,0.994
7/1/2015,BB-341,BAB,"12,600.00",R-1: LPR # 09 & DISCUSSED SP2R 09 R-2: HAD GOOD RESPONSE FROM CREW,THAMAMA SUBZONE B IV,25/01/1993,0,,,,,,0
7/1/2015,BB-948,BAB,"15,149.00","R-1:- OBSERVED HYDRAULIC LEAK FROM TOP RAM.\t R-2:- BOP TEST AS FOLLOWING !        - FLUSH THE LINES UNTIL SHAKER        - PRESS TEST ANNULAR  PREVENTER TO 300 - 3500 PSI X 15 MIN -OK        - PRESS TEST LOWER BOP PIPE RAMS + INSIDE BOP TDS  300 - 5000           PSI X 15 MIN - OK        - PRESS TEST 4"" HIGH PRESSURE HOSE CHOKE F/BOP T/CHOKE MANIFOLD           VALVE 300/5000 PSI        - PRESS TEST BLIND RAMS 300 - 5000 PSI X 15 MIN - OK !        - PRESS TEST UPPER BOP PIPE RAMS TO 300 - 5000 PSI X           15 MIN-OK !        - RE-FLUSHED ALL FLARE LINE, CHOCKE MANIFOLD, POOR           BOY TO SHAKER SIDE        - PRESS TEST BOTH MANUAL  KILL& CHOKE + HCR KILL & CHOKE           300 - 5000 PSI         - OFF LINE: PRESS TEST ALL VALVES OF CHOKE MANIFOLD 300 -            5000 PSI  X 15 MIN- OK.  **DISCUSSED SPPR 1 : (PLANNING) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 0 / 130.5 HRS.",HABSHAN 1,6/12/2014 8:00,0,,,,,,0.314
7/1/2015,BB-948,BAB,"15,149.00","R-1:- OBSERVED HYDRAULIC LEAK FROM TOP RAM.\t R-2:- BOP TEST AS FOLLOWING !        - FLUSH THE LINES UNTIL SHAKER        - PRESS TEST ANNULAR  PREVENTER TO 300 - 3500 PSI X 15 MIN -OK        - PRESS TEST LOWER BOP PIPE RAMS + INSIDE BOP TDS  300 - 5000           PSI X 15 MIN - OK        - PRESS TEST 4"" HIGH PRESSURE HOSE CHOKE F/BOP T/CHOKE MANIFOLD           VALVE 300/5000 PSI        - PRESS TEST BLIND RAMS 300 - 5000 PSI X 15 MIN - OK !        - PRESS TEST UPPER BOP PIPE RAMS TO 300 - 5000 PSI X           15 MIN-OK !        - RE-FLUSHED ALL FLARE LINE, CHOCKE MANIFOLD, POOR           BOY TO SHAKER SIDE        - PRESS TEST BOTH MANUAL  KILL& CHOKE + HCR KILL & CHOKE           300 - 5000 PSI         - OFF LINE: PRESS TEST ALL VALVES OF CHOKE MANIFOLD 300 -            5000 PSI  X 15 MIN- OK.  **DISCUSSED SPPR 1 : (PLANNING) ** 4¾"" JAR ROTATING HRS TODAY / TOTAL = 0 / 130.5 HRS.",HABSHAN 1,6/12/2014 8:00,0,,,,,,0.314
7/1/2015,BB-1056,BAB,"1,575.00","R1:- DISCUSSED LPR # 4 ISOLATION& SP2R # 5 MAINTAIN GOOD          HOLE CLEANING PRACTICES. R2:- SOFT TO MODERATE REAMING WITH MAX. 7K WOB, SOMETIMES          COMPLETE STANDS RIH W/O ANY OBSTRUCTION. R-3: 2 JT'S SHOE TRACK, CHECK FLOATS, OK. THREAD LOCK 3 CONNECTIONS. R-4: 13 3/8"", L-80, 68 PPF, TSH-BLUE CASING. R-5: WORK CASING UP & DOWN W/ 94 SPM.          DYNAMIC LOSSES 200 BPH REDUCED GRADUALLY TO 100 BPH. ",MIOCENE CLASTICS,,0,,,,,,0.785
