Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
27/01/2018,BB-1128,BAB,"8,793.00",R-1- MONITOR DISPLACEMENT OF METAL WITH TRIP TANK AND TRIP SHEET.         NO LOSSES RECORDED.      R:2 -LPR7/ GR7-  PTW  BEFORE DISABLING EQUIPMENT  R:3- MONITOR WITH TRIP SHEET AND TRIP TANK THE VOLUME OF DRILLING         FLUID USED TO FILL UP THE WELL.,THAMAMA C,25/12/2017 6:00:00 PM,14.3,200,90,90,8,6,
28/01/2018,BB-1047,BAB,"11,808.00","R-1: DISCUSSED DEGASSER TEST, SP2R# 09, LPR# 08 / GR# 08,          RIG HSE WEEKLY ASSESSMENT. R-2: HAD GOOD RESPONSE FROM CREW, SECURED THE WELL IN: 1.2 MIN. R-3: GOOD RESPONSE OF CREW. FULL MUSTER IN 3 MINUTES. CLEAN SHAVEN         REMINDER. TESTED FIRE UNIT. R-4: W/ FIXED PARAMETERS: WOB=35 KLBS; GPM=450; RPM=130  NEXT LOCATION: -1ST NEXT LOCATION: BB-1232. ACCEPTED BY ADC TP FOR PREPARATION   ON 21/01/2018. 0% READY.  -2ND NEXT LOCATION: BB-1241. ACCEPTED BY ADC TP FOR PREPARATION    ON 21/01/2018. 0% READY.",BASE ARAB ZONE B,28/05/2014 3:00:00 AM,5,451.5,130,130,35,35,0.907
4/1/2018,BB-1207,BAB,960,"[R-1]\tDISSCUSED LPR#3 (GAS TEST), BOP BOLTING AND IRP (5 BARRIERS) ",MIOCENE CLASTICS,,60.8,953.1,60,80,35,10,0.785
24/01/2018,BB-1207,BAB,"10,835.00","R-1: DISCUSSED LPR# 4/GR# 4 (ISOLATION), SP2R RULE # 6 (MONITOR MW IN/OUT ALL THE TIME), ACCUMULATOR TEST. R-2: DRILL STRING FELL DOWN FREE 2 FT, REPLACED SAVER SUB, TESTED DD EQUIPMENT OK. DECIDED TO CONTINUE WITH OPERATIONS.   BAB-1217 \tRECEIVED HO FROM GEODETICHS ON 20/01/18. \tRECIEVED HO FROM BFS 210118. \tRECIEVED CICPA OFFICIAL NOTICE LOCATION 1.2 KM FROM CICPA CHECKPOINT ON 210118 \tNDC STARTED PREPARATION ON 210118 35%. \tREQUESTED WW RIG FOR 280118. \tRIG MOVE ROAD FROM BAB-1207 TO BAB-1217 RECEIVED 230118. BAB-1292: \tRECEIVED HO FROM GEODETICHS ON 23/01/18. \tRECEIVED HO FROM BFS ON 23/01/18. \tREQUESTED WW RIG TO ABANDON WW FOR 280118. BAB-1293\tRECEIVED HO FROM GEODETICHS ON 18/01/18. \tRECEIVED HO FROM BFS ON 19/01/18.",DENSE BELOW 18,,0,250,40,60,10,5,0.464
24/01/2018,BB-1214,BAB,"13,580.00","R-1: DISCUSSED ACCUMULATOR TEST/ISOLATION PTW/LOTO,SP²R6,LPR#4/GR#4 * HAWK JAW OF IRON ROUGHNECK BROKE DOWN ON 27-11-2017 AND WE STILL WAITING ON SPARE PART. USINGPIPE SPINNER AND RIG TONGS  NEXT LOCATION : BB-1220: 90 % READY * LOCATION ENTRANCE BEING PREPARED * CP AND SLS BEING INSTALLED AND CHECKED BY GE WELL HEAD ENG. ALREADY DONE TODAY * CP CEMENT JOB DONE * AD-102 WW STARTED DRILLING 02 WW TODAY 2ND NEXT LOCATION : BB-1300:  * NEW COORDINATES RECEIVED, REQUEST TO HANDOVER LOCATION HAS BEEN SENT TO BAB FIELD SERVICE *SCR@13580",THAMAMA ZONE G,28/12/2017 2:30:00 PM,58.2,280,120,130,15,5,0.464
20/01/2018,BB-210,BAB,"9,375.00",R1: DISCUSSED LPR#1 ROAD SAFETY RULES,THAMAMA SUBZONE B V,4/3/1984,20,,,,,,
21/01/2018,BB-210,BAB,"11,005.00",R1: DISCUSSED LPR#2 PERMIT TO WORK,BASE FAHAHIL MEMBER,4/3/1984,75.8,301,,,,,
22/01/2018,BB-210,BAB,"12,517.00",R1:DISCUSSED LPR#3 GAS TESTS,B5,4/3/1984,65.7,,,,,,
23/01/2018,BB-210,BAB,"12,892.00",R1: DISCUSSED LPR# 4 LIFE PROTECTING EQUIPMENT R2: CONDUCT H2S DRILL-GOOD RESPONCE FROM CREW R3: CONDUCT FIRE DRILL- GOOD RESPONCE FROM CREW,B5,4/3/1984,68.2,,,,,,
6/2/2018,BB-1220,BAB,370,"R-1: DISCUSSED FLOW TESTING/RIG MOVE SAFETY,SP²R6,LPR#6/GR#6 * HAWK JAW OF IRON ROUGHNECK BROKE DOWN ON 27-11-2017 AND WE STILL WAITING ON SPARE PART. USING PIPE SPINNER AND RIG TONGS NEXT LOCATION : BB-1300:  * NEW COORDINATES RECEIVED,  LOCATION HADOVER RECIEVED , WATING HANDOVER FOR MOVING ROAD ",MIOCENE CLASTICS,5/2/2018 22:00,49.8,700,55,60,15,10,0.785
6/2/2018,BB-1201,BAB,"10,986.00","R-1 : FLOW  TESTING  SP2R6, LPR6 / GR 6  RIG MOVE SAFETY. R-2: DISPLACE KILL  LINE, CHOKE LINE AND POOR BOY.         LANDING COLLAR : 10784         FLOAT COLLAR :      10832         SHOE :                        10958",MAUDDUD F'MTN,6/1/2018 15:30,40,300,50,70,10,5,0.46
7/2/2018,BB-1228,BAB,"10,999.00","R-1: DISCUSSED LPR#7 & SPPR#7 R-2: 260 GPM, 120 RPM, 15-20 KIPS R-3: CIRCULATING W/40 SPM, MEANWHILE INCREASED ZnCO3 CONCENTRATION TO 1.5 PPB R-4: AFTER BOTTOM UP: 0% H2S, STOPPED WEL & FLOW CHECKED - STATIC R-5: DYNAMIC LOSSES: 10-15 BPH R-6: FROM 10600' STARTED OBSERVING MW OUT CUT: 9.7 - 9.1 PPG (ONLY 1xREADING @ 9.1 PPG) R-7: 280 GPM, 120 RPM, 15-20 KIPS ",THAMAMA SUBZONE B IV,17/01/2018 6:30:00 PM,89.9,260,120,120,20,10,0.464
7/2/2018,BB-1201,BAB,"11,811.00",R-1 : DISCUSSED LPR # 1 ROAD SAFETY RULES.   NOTE: LOSSES:  NIL.,MAUDDUD F'MTN,6/1/2018 15:30,56.9,300,110,120,20,15,0.46
7/2/2018,BB-578,BAB,"10,738.00","[R-1]\tDISCUSSED LPR # 7 (PTW) AND SP2R7 ,GR #7, SAFE POSITION\t\t  NEXT LOCATION: BB-1260 - SENT RADIO MESSAGE TO GEODETICS TO PIN LOCATION FLAG\t ",B3U,24/08/2004 7:00:00 PM,55.9,270.9,120,120,20,15,0.46
7/2/2018,BB-1047,BAB,"11,843.00","R-1: DISCUSSED SP2R# 01, LPR# 08 / GR# 08. R-2: WOB= 20-25 KLBS; ROP= 5 FT/HR; GPM=250; SPP=1300 PSI;          RPM SURFACE =50, RPM TOTAL =300; TQ=2 KLB*FT R-3: WOB= 5-7 KLBS; ROP= 85 FT/HR; GPM=250; SPP=1350 PSI;          RPM SURFACE =50, RPM TOTAL =300; TQ=2.5 KLB*FT R-4: WOB= 2-4 KLBS; ROP= 92 FT/HR; GPM=250; SPP=1400 PSI;          RPM SURFACE =50, RPM TOTAL =300; TQ=2.7 KLB*FT R-5: WOB= 0 KLBS; ROP= 114 FT/HR; GPM=250; SPP=1450 PSI;          RPM SURFACE =50, RPM TOTAL =300; TQ=3 KLB*FT R-6: WOB= 3-5 KLBS; ROP= 108 FT/HR; GPM=250; SPP=1450 PSI;          RPM SURFACE =50, RPM TOTAL =300; TQ=3.9 KLB*FT  NEXT LOCATION: -1ST NEXT LOCATION: BB-1232. ACCEPTED BY ADC TP FOR PREPARATION   ON 21/01/2018. 0% READY.  -2ND NEXT LOCATION: BB-1241. ACCEPTED BY ADC TP FOR PREPARATION    ON 21/01/2018. 0% READY.",BASE ARAB ZONE B,28/05/2014 3:00:00 AM,0,250.8,50,50,25,0,0.464
8/2/2018,BB-1220,BAB,"1,590.00","R-1: DISCUSSED DEGASSER TEST/CRANE SAFETY,SP²R8,LPR#8/GR#8 R-2:  PERFORMED BOP PRESS TEST OFFLINE FOR THE FOLLOWING:          -PRESSURE TEST SURFACE LINES TO 5000 PSI.         -TESTED ANNULAR + FOSV 300/3000 PSI-OK         -TESTED UPPER RAMS+INNER MANUAL KILL & CHOCK VALVES+FOSV 300/3000 PSI-OK.         -TESTED UPPER RAMS+ HCR'S KILL & CHOCK VALVES  300/3000 PSI-OK.         -TESTED BLIND SHEAR RAMS 300/3000 PSI-OK R-3: HAWK JAW OF IRON ROUGHNECK BROKE DOWN ON 27-11-2017 AND WE STILL WAITING ON SPARE PART. USING PIPE SPINNER AND RIG TONGS",DAMMAM F'MTN,5/2/2018 22:00,72.4,750,65,70,35,30,0.785
9/2/2018,BB-1201,BAB,"14,422.00","[R-1] DISCUSSED LPR # 3 : GAS TESTS. [R-2] CONDUCT H2S DRILL. GOOD RESPONCE FROM THE CREW. HEAD COUNT FINISH IN 2.5 MINTS. [R-3] BOP INSPECTION, SP2R9,LPR9/GR9,HAND TOOLS SAFETY/PINCH POINT.",MAUDDUD F'MTN,6/1/2018 15:30,65.4,300,110,120,22,20,0.46
5/1/2018,BB-1207,BAB,"1,670.00","[R-1]\t\t\t\t\t\t \tBOP FUNCTION TESTING ,SP2 R6 , LPR 5/ GR 5 ,CHEMICAL HAZARDS \t\t\t\t\t ",DAMMAM F'MTN,,50.7,953.1,70,80,35,10,0.785
29/01/2018,BB-1201,BAB,"9,411.00","R-1 : BOP INSPECTIONS  SP2R2, LPR9 / GR 9 IRP 9  (6 BARRIERS ) R-2 : CONDUCTED FIRE DRILL @ 22:00 AND THERE WAS GOOD RESPONSE FROM THE CREW. R-3: OLD WELL BB-1163  HANDOVER IN PROGRESS, 'NEXT LOCATION BB 1236 IN PROGRESS 3 KM FROM CURRENT LOCATION  WAITING FOR GEO. + (TO GET MOVING ROAD HANDOVER, LOCATION HANDOVER )",MAUDDUD F'MTN,6/1/2018 15:30,36.5,491.3,110,120,8,25,0.907
31/01/2018,BB-1201,BAB,"10,946.00","R-1 : FLARE & VENT LINES   SP2R4, LPR1 / GR 1 CHEMICAL HAZARDS. R-2: OLD WELL BB-1163  HANDOVER IN PROGRESS, 'NEXT LOCATION BB 1236 IN PROGRESS 3 KM FROM CURRENT LOCATION  WAITING FOR GEO. + (TO GET MOVING ROAD HANDOVER, LOCATION HANDOVER )",MAUDDUD F'MTN,6/1/2018 15:30,31.5,500,110,120,30,28,0.907
1/2/2018,BB-1228,BAB,"9,124.00","R-1: DISCUSSED LPR#1 & SPPR#1\t\t R-2: 600 GPM, 130 RPM, 15-35 KIPS\t\t ",THAMAMA SUBZONE B IV,17/01/2018 6:30:00 PM,49,600,80,130,35,15,0.907
2/2/2018,BB-1246,BAB,"2,824.00",R-1: DISCUSSED LPR # 02 PERMIT TO WORK & SPPR# 02 TORQUE AND DRAG SIMULATION R-2:  FOUND HEAVY LOSSES IN RUS FORMATION AT 2716' AROUND 300 BBL/H R-3: FILL THE HOLE WITH 26 BBL AND CONTINUED LOSING 80-100 BBL/H @ 300 GPM  R-4: DRILLING WITH AERATED MUD 250 CFM. OBSERVED LOSSES AT BEGINNING 25 BBL/H. INCREASED FLOW RATE TO 750 GPM  ,RUS F'MTN,27/01/2018 5:00:00 PM,70.5,702.3,100,,25,10,0.994
3/2/2018,BB-1246,BAB,"4,240.00",R-1: LPR # 03 GAS TESTS & SPRR# 03 MONITOR TORQUE AND DRAG ALL THE TIME R-2: LOSSES 35-45 BBL/H WITH 900 GPM,UMM ER RADHUMA F'MTN,27/01/2018 5:00:00 PM,61.6,902.9,100,100,35,20,0.994
4/2/2018,BB-1246,BAB,"5,735.00",R-1: DISCUSSED LPR # 04 ISOLATION & SPPR #04 MINIMIZE STATIONARY TIME R-2: LOSSES 45-55 BBL/H WITH 900 GPM,FIQA F'MTN,27/01/2018 5:00:00 PM,66.4,902.9,100,100,30,20,0.994
2/1/2018,BB-1128,BAB,"2,788.00","R-1:LPR2/GR2 A VALID  PERMIT TO WORK R-2: GOOD RESPONSE FROM CREW  R-3:35-45 WOB ,80 RPM , 900 GPM 10 bbl losses R-4: 40-50 WOB, 70 RPM, 700 GPM. 10 bbl losses",DAMMAM F'MTN,25/12/2017 6:00:00 PM,29.7,702.3,75,75,50,40,0.994
4/1/2018,BB-1128,BAB,"3,950.00","R-1:LPR4/GR4 ISOLATION  BEFORE WORK R-2:FASTER RESPONCE IS REQUIRE FROM THE RESQUE TEAM R-3:  20-40 WOB, 80 RPM, 900 GPM. (40 WOB AT THE BIGINING OF UER DUE TO LOW ROP THE REDUCED TO 20 AS THE ROP INCREASES) R-4:LOSSES 15 BBL/H R-5: LOSSES 20 BBL/H",UMM ER RADHUMA F'MTN,25/12/2017 6:00:00 PM,40,900,80,80,40,20,0.994
9/1/2018,BB-1201,BAB,"1,462.00","R-1 :   SP2R9,LPR9,GR 9 HAND TOOLS SAFETY/ PINCH POINTS.  R-2 :   PUMP HI-VIS EVERY CONNECTION ",MIOCENE CLASTICS,6/1/2018 15:30,45.7,700,80,84,10,5,0.785
11/1/2018,BB-1207,BAB,"7,635.00","[R-1]\tDISCUSSED LPR# 1/GR# 1 (ROAD SAFETY), SPPR RULE# 2 (T&D SIMULATION), SLOW PUMP RATE & TRT-FIRE TEAM ROLE. [R-2]\tNO LOSSES. [R-3]\tHOLE CONDITION VERY GOOD.  **ONE SET (4 SENSORS) OF REMOTE GAS DETECTION SYSTEM INSTALLED AS PER SSSP (ALMANSOORI) **BAB-1134 HO FORM DRILLING TO PORDUCTION ON 090118 **BAB-1217 WAITING ON ASSET APPROVAL FOR NEW PROPOSED COORDINATES. ",SHILAIF F'MTN,,48.8,953.1,70,90,35,20,0.994
10/2/2018,BB-1220,BAB,"1,990.00","R-1: DISCUSSED BOP TESTING/PPE-RPE,SP²R1,LPR#10/GR#10 R-2:  PERFORMED REMAINING BOP PRESS TEST ONLINE AS FOLLOWING:          -PRESSURE TEST SURFACE LINES TO 5000 PSI.         -TESTED LOWER RAM + FOSV 300/3000 PSI-OK R-3: CONTROLLED PARAMETER FOR FIRST 100 FT 700 GPM, 70 RPM, 10/15 WOB TILL BOTH R.REAMERS PAASSED SHOE R-4: INCREASED PARAMETERS GRADUALLY TO MAX PARAMETERS 950 GPM, 100 RPM, 35 WOB * ATTEMPT TO PERFORM CEMENT TOP JOB - ANNULUS FOUND FULL * HAWK JAW OF IRON ROUGHNECK BROKE DOWN ON 27-11-2017 AND WE STILL WAITING ON SPARE PART. USING PIPE SPINNER AND RIG TONGS * WW-1 PRODUCING 45 BPH * WW-2 PRODUCING 45 BPH NEXT LOCATION : BB-1300:  * FLOW LINE HANDOVER RECEIVED 09-02-2018, WATING HANDOVER FOR MOVING ROAD",DAMMAM F'MTN,5/2/2018 22:00,100,650,65,70,15,5,0.994
10/2/2018,BB-1246,BAB,"7,413.00",R-1: DISCUSSED LPR # 10 ALWAYS USE MANDATORY (PPE) & SPPR # 01 PLANNING R-2: CARRIED OUT COORDINATION MEETING WITH HSE BAB,NAHR UMR SHALE F'MTN,27/01/2018 5:00:00 PM,32,501.6,120,,30,20,0.907
10/2/2018,BB-1201,BAB,"15,935.00","[R-1] DISCUSSSED LPR#4 ISOLATION. [R-2] BOP TESTING,SP2R1,LPR10/GR10,PPE-RPE.  NOTE : RECORDED DYNAMIC LOSSES AT 3-5 BBL/HR.",MAUDDUD F'MTN,6/1/2018 15:30,65.8,300,110,120,20,18,0.46
10/2/2018,BB-578,BAB,"14,535.00","[R-1]\tSECURED WELL IN 60 SEC - HEAD COUNT IN 2 MIN. \t [R-2]\tDISCUSSED LPR # 10 (PPE) AND SP2R10 ,GR #10, PTW\t  NEXT LOCATION:BB-1260 - WAITING ON GEODETIC ENGR TO STACK LOCATION FLAG. ",B3U,24/08/2004 7:00:00 PM,58.8,290.9,120,,25,20,0.46
11/2/2018,BB-1201,BAB,"17,123.00","[R-1] DISCUSSED LPR # 5 CONFINED SPACE ENTRY. [R-2] CONDUCT H2S DRILL. GOOD RESPONCE FROM THE CREW. HEAD COUNT FINISH IN 2.5 MINTS. [R-3] SLOW PUMP RATE,SP2R2,LPR1/GR1,TRT-FIRE TEAM ROLE.  NOTE : RECORDED DYNAMIC LOSSES AT 3-5 BBL/HR.  NEXT LOCATION:  PREPARE 80%. CELLAR NOT READY. GATCH NOT CAME. ",MAUDDUD F'MTN,6/1/2018 15:30,52.8,300,110,120,20,18,0.46
11/2/2018,BB-578,BAB,"14,922.00","[R-1]\tDISCUSSED LPR # 01 (TRANSPORTATION) AND SP2R1 ,GR #1, WORKING AT HEIGHT [R-2]\tFLOW CHECKED WELL EVERY 3000'.  NEXT LOCATION: BB-1260  - CHECKED & PROPOSED NEW SURFACE LOCATION BASED ON RESTRICTED AREA. ",B3U,24/08/2004 7:00:00 PM,59.5,290.9,120,120,25,20,0.46
11/2/2018,BB-1246,BAB,"8,685.00",R-1: DISCUSSED LPR # 1 ROAD SAFETY RULES & SPPR # 2 TORQUE AND DRAG SIMULATION  NOTE:  PERFORMED KICK DRILL WHILE DRILLING ( GOOD RESPONSE) PERFORMED TOP JOB CMT 35 BBL,BAB MEMBER,27/01/2018 5:00:00 PM,57.8,451.5,110,,25,20,0.907
11/2/2018,BB-1220,BAB,"3,160.00","R-1: DISCUSSED SLOW PUMP RATE/TRT-FIRE TEAM ROLE,SP²R2,LPR#1/GR#1 R-2: INCREASED PARAMETERS GRADUALLY TO OPTIMUM 950 GPM, 35 WOB , 90 RPM , 200 PSI DIFF.  R-3: 25-35 BPH LOSSES R-4:  800 GPM, 5-10 WOB, 70 RPM , 150 PSI DIFF. R-5: 25-35 BPH LOSSES R-6:  FIRST 200 FT IN UER WITH REDUCE PARAMETERS 650 GPM, 70 RPM, 250 CFM AIR , 20-30 BPH LOSSES R-7: INCREASED PARAMETERS GRADUALLY TO OPTIMUM  ** TOOK SCR AT 2890' ** SWAP HOLE WITH 50 BBLS HVP EVERY STANDS * WW-1 PRODUCING 45 BPH * WW-2 PRODUCING 45 BPH NEXT LOCATION : BB-1300:  * FLOW LINE HANDOVER RECEIVED 09-02-2018, WATING HANDOVER FOR MOVING ROAD *  AL ASHFAQ RECEIVED TASK ORDER AND GOING TO MOBILIZE CIVIL EQUIPMENT TOMORROW",UMM ER RADHUMA F'MTN,5/2/2018 22:00,57.1,800,75,80,30,25,0.994
3/1/2018,BB-1216,BAB,"6,905.00",R-1: DISCUSSED LPR #05 CONFINED SPACE & SPPR #07,SHILAIF F'MTN,19/12/2017 6:00:00 AM,41.7,802.6,100,100,20,10,1.037
5/2/2018,BB-1246,BAB,"7,205.00","R-1: DISCUSSED LPR # 05 CONFINED SPACE ENTRY & SPPR # 05 MAINTAIN GOOD HOLE R-2: TD FOR 12 1/4"" SECTION (LOSSES 40-50 BBL/HR)",SHILAIF F'MTN,27/01/2018 5:00:00 PM,68.4,902.9,100,100,35,20,0.994
6/2/2018,BB-578,BAB,"9,481.00","[R-1]\tSHUT IN WELL IN 60 SEC - GOOD CREW RESPONSE. \t\t\t\t [R-2]\tDISCUSSED LPR # 6 (FALL PREVENTION) AND SP2R6 ,GR #6, PPE\t\t\t\t [R-3]\tSECURED WELL IN 75 SEC - HEAD COUNT IN 2 MIN & HELD SAFETY STAND DOWN ON AD-135 DERRICKMAN INCIDENT.\t\t\t\t [R-4]\tCHECK ALL SURFACE GAUGES & FLOW TEST MGS\t\t\t\t [R-5]\tTAGGED SOFT CEMENT AT 9165' W/ 0-6KIB WOB\t\t\t\t \t\t\t\t\t NEXT LOCATION: BB-1260 : SENT RADIO MESSAGE TO GEODETICS TO PIN LOCATION FLAG\t ",B3U,24/08/2004 7:00:00 PM,33.6,270.9,100,100,30,25,0.46
7/1/2018,BB-1207,BAB,"2,140.00","[R-1]\tPVT TEST , SP R7, LPR 7/ GR7, RIG SAFETY EQUIPMENT.\t\t\t\t\t [R-2]\tFILL 18 5/8"" X 13 3/8"" ANNULUS WITH 42 BLS OF 118 PCF CMT\t\t\t\t\t \t\t\t\t\t\t \t\t\t\t\t ",DAMMAM F'MTN,,188,902.9,70,90,25,10,0.994
9/1/2018,BB-1207,BAB,"5,715.00","[R-1]\tDISCUSSED LPR# 9/ GR# 9 (BANNED TOOL), SPPR RULE# 9  (HORIZONTAL WELL HOLE CLEAN PROCEDURE), BOP INSPECTION & HAND TOOLS SAFETY/ PINCH POINT [R-2]\tNO LOSSES.   **ONE SET (4 SENSORS) OF REMOTE GAS DETECTION SYSTEM INSTALLED AS PER SSSP (ALMANSOORI) **BAB-1134 HO FORM DRILLING TO PORDUCTION ON 090118 **BAB-1217 WAITING ON ASSET APPROVAL FOR NEW PROPOSED COORDINATES.",SIMSIMA F'MTN,,97.9,953.1,70,90,35,10,0.994
14/01/2018,BB-1201,BAB,"3,469.00","R-1: DISCUSSED WELL KILL DRILL, SP2R5, LPR 4 / GR 4, TRT - DRILLER ROLE. R-2: PUMPED 30 BBLS H.V.P SWEEP EVERY STAND. R-3: REDUCED RPM TO 60 PRIOR ENTERING RUS FORMATION. R-4: CONDITION MUD WEIGHT IN = OUT  9 PPG. R-5: HOLE STATIC. R-6: DRILLED FIRST 100 FEET OF UER WITH CONTROLLED PARAMETER.",UMM ER RADHUMA F'MTN,6/1/2018 15:30,47.2,802.6,60,90,25,15,1.74
8/1/2018,BB-1201,BAB,570,"R-1 :   SP2R8,LPR8,GR 8. CRANE SAFETY.  R-2 & R-3  :  THERE WAS GOOD RESPONSE FROM THE TEAM.  R-4 : PUMP HI-VIS EVERY CONNECTION",MIOCENE CLASTICS,6/1/2018 15:30,73.6,900,90,100,25,10,0.785
22/01/2018,BB-1047,BAB,"10,593.00","R-1: DISCUSSED BOP CLASSES, SP2R# 4, LPR# 02 / GR# 02, NDC PTW SYSTEM. R-2: INITIAL SIDP=120 PSI. STABILIZED SICP = 210 PSI. DECISION IS TAKEN TO          KILL WELL WITH 11.2 PPG MUD. R-3: WOB=25-35 KLBS; ROP=10-20 FT/HR; GPM=450; SPP=1300 PSI; RPM=120-140;         TQ=6-10 KLB*FT;  NOTE: **MUD WEIGHT IN/OUT 11.2PPG. **AL GAYOUM COMMENCED DELIVERING GATCH FOR UPGRADE OF   NE EMERGENCY ROAD.  NEXT LOCATION: -1ST NEXT LOCATION: BB-1232. ACCEPTED BY ADC TP FOR PREPARATION   ON 21/01/2018. 0% READY.  -2ND NEXT LOCATION: BB-1241. ACCEPTED BY ADC TP FOR PREPARATION    ON 21/01/2018. 0% READY.",HAB'N ZONE-5,28/05/2014 3:00:00 AM,12.7,451.5,120,140,35,25,0.907
7/1/2018,BB-1214,BAB,"7,285.00","R-1: PVT TEST / RIG SAFETY EQUIPMENT,SP²R7/LPR#7  R-2: NOTECED THAT ROP DROPED AT 7250, 80 FEET INSIDE SHELAIF, PARAMETERS WERE 900 GPM,30 WOB, 90 RPM. DRILLED ONLY 10 FEET IN 1.5 HOURS, TROUBLESHOOTING THE ISSUE, PRESSURE IS NORMAL 1850 PSI, NO HIGH TORQUE. . OBSERVED THE SAME ROP 9 FEET PER HOUR. R-3: AS PER REQUESTED FROM DTL R-4: OBSERVED THE SAME ROP 10 FEET PER HOUR. AS DISCUSSED WITH TEAM LEADER, TD HAS BEEN CALLED @7285 FEET. SUSPECTED BIT FAILURE   NEXT LOCATION : BB-1220: \t\t\t\t\t\t HANDOVER FOR RIG MOVE PICKED UP BY ADCO DRIVER, WAITING FOR FIELD SERVICE TO SHOW US THE ROUTE\t\t\t\t\t\t ",SHILAIF F'MTN,28/12/2017 2:30:00 PM,31.9,902.9,125,130,30,25,1.208
9/1/2018,BB-1216,BAB,"8,130.00",R-1: DISCUSSED LPR #02 PTW  & SPPR #09,BAB MEMBER,19/12/2017 6:00:00 AM,40.7,601.9,120,120,25,20,0.907
15/01/2018,BB-1128,BAB,"8,210.00",R:1-LPR05 / GR05/  A VALID PERMIT TO WORK BEFORE ENTERING A CONFIRMED SPACE R:2- GOOD RESPONSE FROM CREW  START ADDING REINFORCED MATERIAL AT 8100 FT  NEXT LOCATION: 1ST - HB2-INJ 17 [WAITING FOR GEODATIC TEAM TO SHOW THE LOCATION]  2ND- HB2-PR13 [WAITING FOR GEODATIC TEAM TO SHOW THE LOCATION]    ,FIQA F'MTN,25/12/2017 6:00:00 PM,47.9,476.5,90,90,25,15,1.167
17/01/2018,BB-1207,BAB,"9,110.00","R-1: DISCUSSED LPR# 7 (PTW-SAFETY CRITICAL EQUIPMENT), SP2R RULE # 8 (MAINTAIN HOLE ESTABILITY), KICK SIGNS & OILL SPILL / WASTE MANAGEMENT.  **ONE SET (4 SENSORS) OF REMOTE GAS DETECTION SYSTEM INSTALLED AS PER SSSP (ALMANSOORI). **BAB-1134 HO FROM DRILLING TO PORDUCTION ON 090118. **BAB-1217 WAITING ON ASSET APPROVAL FOR NEW PROPOSED COORDINATES. **BAB-1292: REQUEST GEODETICHS AND BFS TO HANDOVER. **BAB-1293: REQUEST GEODETICHS AND BFS TO HANDOVER.",DENSE BELOW C,,63.3,551.8,120,120,30,20,0.907
17/01/2018,BB-1047,BAB,"9,250.00","R-1: DISCUSSED KICK SIGNS, SP2R# 8, LPR# 7/ GR# 7,OIL SPILL /         WATER MANAGEMENT. R-2: WOB=10 KLBS; ROP=10-15 FT/HR; GPM=500; SPP=1500 PSI; R-3: WOB=10 KLBS; ROP=15-20 FT/HR; GPM=500; SPP=1500 PSI; RPM=50;          TQ=3-4 KLB*FT;  NOTE: NEXT LOCATION: BB-1232. 0% READY. 2ND NEXT: BB-1241. 0% READY.",,28/05/2014 3:00:00 AM,12.4,451.5,10,20,10,10,
16/01/2018,BB-1047,BAB,"9,145.00","R-1: DISCUSSED TRIPPING SHEET, SP2R# 7, LPR# 6 / GR# 6 ,TRIPPING HAZARDS. R-2: INSPECTED EMDAD PILOT&WATER MELON MILLS. BOTH +/- 1/8""          UNDERGAUGE. CONDITION IS ACCEPTED BY BAKER DD.  NOTE: NEXT LOCATION: BB-1232. 0% READY. 2ND NEXT: BB-1241. 0% READY. ",,28/05/2014 3:00:00 AM,0,,,,,,
18/01/2018,BB-1047,BAB,"9,250.00","R-1: DISCUSSED KICK DRILL WHILE DRILLING, SP2R# 9, LPR# 8 / GR# 8,         LIFTING OPERATIONS.. R-2: PERFORMED SMALL SCALE EVACUATION EXERCISE AS PER H2S RELEASE         SCENARIO. GOOD RESPONSE. - FULL MUSTER IN 2 MINUTES. 100% CLEAN SHAVING & PPE COMPLIANCE. - EVACUATED ALL DAY SHIFT CREW TO SW EVACUATION POINT WITH ADC BUS &    ADCO CARS IN A SINGLE TRIP. - WAITING ON BAB-13 TO DELIVER GATCH FOR UPGRADE OF NE EMERGENCY ROAD.  R-3: BIT DULL: 1-1-NO-A-E-I-NO-TD.  NOTE: NEXT LOCATION: BB-1232. 0% READY. 2ND NEXT: BB-1241. 0% READY.",,28/05/2014 3:00:00 AM,0,,,,,,
